"日期","收市","開市","高","低","成交量","升跌（%）"
"2012年2月22日","79.303","79.200","79.465","79.080","22.46K","0.21%"
"2012年2月21日","79.136","79.200","79.360","78.895","23.77K","0.05%"
"2012年2月20日","79.100","79.188","79.327","78.910","-","-0.45%"
"2012年2月17日","79.456","79.485","79.595","79.255","5.53K","0.00%"
"2012年2月16日","79.455","79.860","80.240","79.370","35.09K","-0.41%"
"2012年2月15日","79.783","79.560","79.860","79.200","33.37K","0.11%"
"2012年2月14日","79.694","79.200","79.765","79.015","32.50K","0.82%"
"2012年2月13日","79.045","78.950","79.125","78.715","20.79K","-0.23%"
"2012年2月10日","79.226","78.655","79.315","78.655","28.29K","0.73%"
"2012年2月9日","78.652","78.800","78.890","78.430","26.57K","-0.10%"
"2012年2月8日","78.734","78.645","78.855","78.510","25.58K","0.07%"
"2012年2月7日","78.675","79.200","79.370","78.570","34.45K","-0.65%"
"2012年2月6日","79.186","79.190","79.645","79.100","18.55K","0.16%"
"2012年2月3日","79.057","79.125","79.485","78.815","25.78K","-0.07%"
"2012年2月2日","79.110","78.905","79.315","78.840","19.65K","0.10%"
"2012年2月1日","79.033","79.480","79.665","78.745","34.83K","-0.48%"
"2012年1月31日","79.417","79.165","79.630","78.855","24.95K","0.15%"
"2012年1月30日","79.302","78.960","79.570","78.960","22.36K","0.37%"
"2012年1月27日","79.011","79.620","79.630","78.890","28.70K","-0.63%"
"2012年1月26日","79.513","79.640","79.650","79.190","28.88K","-0.26%"
"2012年1月25日","79.717","79.965","80.505","79.515","36.15K","-0.39%"
"2012年1月24日","80.026","79.925","80.345","79.785","24.90K","0.12%"
"2012年1月23日","79.934","80.535","80.585","79.755","24.81K","-0.59%"
"2012年1月20日","80.406","80.275","80.635","80.185","14.82K","0.00%"
"2012年1月19日","80.405","80.715","80.805","80.230","21.62K","-0.52%"
"2012年1月18日","80.822","81.280","81.375","80.665","22.23K","-0.75%"
"2012年1月17日","81.429","81.670","81.680","81.010","20.23K","-0.19%"
"2012年1月16日","81.583","81.863","81.965","81.583","-","-0.25%"
"2012年1月13日","81.791","81.060","82.045","80.735","5.65K","0.93%"
"2012年1月12日","81.036","81.535","81.645","80.950","21.28K","-0.71%"
"2012年1月11日","81.614","81.295","81.785","81.100","19.40K","0.63%"
"2012年1月10日","81.101","81.270","81.400","81.015","14.03K","-0.35%"
"2012年1月9日","81.388","81.670","81.855","81.255","16.30K","-0.26%"
"2012年1月6日","81.597","81.245","81.720","81.055","26.72K","0.43%"
"2012年1月5日","81.250","80.450","81.345","80.385","18.59K","1.03%"
"2012年1月4日","80.425","79.970","80.640","79.845","14.08K","0.64%"
"2012年1月3日","79.912","80.155","80.225","79.830","20.04K","-0.83%"
"2012年1月2日","80.580","80.580","80.580","80.580","-","0.07%"
"2011年12月30日","80.522","80.830","81.025","80.360","12.44K","-0.48%"
"2011年12月29日","80.911","81.085","81.310","80.770","15.45K","0.03%"
"2011年12月28日","80.883","80.140","81.025","80.055","21.11K","0.93%"
"2011年12月27日","80.135","80.150","80.235","80.040","5.66K","-0.23%"
"2011年12月26日","80.320","80.320","80.320","80.320","-","0.10%"
"2011年12月23日","80.236","80.210","80.375","80.060","7.17K","-0.09%"
"2011年12月22日","80.306","80.360","80.505","79.955","13.24K","-0.05%"
"2011年12月21日","80.350","80.105","80.445","79.550","24.14K","0.10%"
"2011年12月20日","80.273","80.890","80.940","80.035","22.95K","0.08%"
"2011年12月19日","80.207","80.300","80.470","80.125","0.97K","-0.05%"
"2011年12月16日","80.249","80.175","80.395","79.935","13.15K","-0.11%"
"2011年12月15日","80.341","80.565","80.630","80.130","22.85K","-0.35%"
"2011年12月14日","80.622","80.290","80.775","80.140","36.53K","0.41%"
"2011年12月13日","80.289","79.635","80.455","79.350","40.15K","0.89%"
"2011年12月12日","79.580","78.780","79.705","78.690","33.59K","1.14%"
"2011年12月9日","78.681","78.875","79.185","78.485","14.95K","-0.29%"
"2011年12月8日","78.912","78.490","79.090","78.150","22.61K","0.46%"
"2011年12月7日","78.552","78.575","78.810","78.355","15.68K","-0.02%"
"2011年12月6日","78.571","78.690","78.975","78.520","16.65K","-0.13%"
"2011年12月5日","78.671","78.735","78.780","78.265","20.67K","-0.08%"
"2011年12月2日","78.731","78.295","78.890","78.060","20.89K","0.38%"
"2011年12月1日","78.433","78.485","78.640","78.145","21.20K","-0.07%"
"2011年11月30日","78.491","79.185","79.515","78.010","30.42K","-0.83%"
"2011年11月29日","79.151","79.460","79.530","78.695","20.98K","-0.36%"
"2011年11月28日","79.436","79.450","79.580","78.950","24.50K","-0.49%"
"2011年11月25日","79.831","79.390","79.875","79.330","14.69K","0.60%"
"2011年11月24日","79.351","79.185","79.375","78.925","7.65K","0.00%"
"2011年11月23日","79.351","78.330","79.400","78.330","7.65K","1.17%"
"2011年11月22日","78.435","78.460","78.610","78.160","22.88K","-0.04%"
"2011年11月21日","78.463","78.230","78.710","78.145","21.50K","0.27%"
"2011年11月18日","78.255","78.540","78.560","77.740","25.83K","-0.30%"
"2011年11月17日","78.489","78.580","78.690","78.135","23.04K","0.36%"
"2011年11月16日","78.206","78.175","78.605","78.040","26.32K","0.18%"
"2011年11月15日","78.062","77.660","78.315","77.620","25.21K","0.40%"
"2011年11月14日","77.753","76.975","77.840","76.925","19.17K","0.81%"
"2011年11月11日","77.131","77.885","77.960","76.920","17.02K","-1.08%"
"2011年11月10日","77.973","78.215","78.420","77.625","26.24K","-0.25%"
"2011年11月9日","78.167","76.765","78.250","76.675","33.77K","1.84%"
"2011年11月8日","76.751","77.225","77.360","76.720","19.05K","-0.51%"
"2011年11月7日","77.141","77.050","77.595","76.995","20.69K","-0.03%"
"2011年11月4日","77.162","76.890","77.505","76.775","33.58K","0.40%"
"2011年11月3日","76.856","77.505","77.680","76.750","42.77K","-0.42%"
"2011年11月2日","77.181","77.620","77.645","76.850","30.02K","-0.27%"
"2011年11月1日","77.390","76.630","77.840","76.595","37.57K","1.42%"
"2011年10月31日","76.306","75.215","76.720","75.110","34.59K","1.45%"
"2011年10月28日","75.216","75.080","75.305","75.045","20.16K","0.27%"
"2011年10月27日","75.011","76.455","76.460","74.860","46.91K","-1.91%"
"2011年10月26日","76.473","76.480","76.870","76.065","32.04K","0.20%"
"2011年10月25日","76.321","76.335","76.655","76.135","35.70K","0.08%"
"2011年10月24日","76.262","76.600","76.775","76.195","31.90K","-0.48%"
"2011年10月21日","76.628","77.190","77.505","76.465","33.56K","-0.79%"
"2011年10月20日","77.236","77.365","77.790","76.970","36.14K","-0.23%"
"2011年10月19日","77.416","77.450","77.490","76.815","30.30K","0.01%"
"2011年10月18日","77.412","77.460","77.855","77.045","35.32K","-0.02%"
"2011年10月17日","77.428","76.810","77.535","76.700","24.55K","0.68%"
"2011年10月14日","76.907","77.425","77.565","76.795","21.32K","-0.49%"
"2011年10月13日","77.284","77.310","77.740","77.095","22.77K","0.01%"
"2011年10月12日","77.274","78.000","78.240","77.115","35.04K","-0.81%"
"2011年10月11日","77.908","77.980","78.280","77.775","21.27K","0.12%"
"2011年10月10日","77.811","79.075","79.180","77.670","25.66K","-1.69%"
"2011年10月7日","79.149","79.050","79.250","78.450","35.47K","0.08%"
"2011年10月6日","79.088","79.460","79.980","78.935","34.51K","-0.37%"
"2011年10月5日","79.385","79.640","79.870","79.280","31.50K","-0.90%"
"2011年10月4日","80.104","80.125","80.430","79.380","36.82K","0.21%"
"2011年10月3日","79.937","79.440","80.220","79.305","33.15K","1.09%"
"2011年9月30日","79.075","78.455","79.315","78.370","29.98K","0.60%"
"2011年9月29日","78.603","78.735","78.745","78.025","26.82K","0.22%"
"2011年9月28日","78.429","78.320","78.660","77.835","32.96K","0.51%"
"2011年9月27日","78.028","78.820","78.995","77.930","31.88K","-1.31%"
"2011年9月26日","79.063","78.995","79.645","78.690","28.76K","-0.21%"
"2011年9月23日","79.228","78.900","79.320","78.590","37.46K","0.16%"
"2011年9月22日","79.100","78.400","79.400","78.335","49.77K","1.59%"
"2011年9月21日","77.859","77.450","78.455","77.235","46.34K","0.43%"
"2011年9月20日","77.528","77.830","77.960","77.325","24.75K","0.12%"
"2011年9月19日","77.435","77.070","77.500","76.965","3.88K","1.10%"
"2011年9月16日","76.593","76.335","76.790","76.320","11.82K","0.43%"
"2011年9月15日","76.267","76.880","77.105","76.090","27.94K","-0.79%"
"2011年9月14日","76.875","77.145","77.555","76.720","41.43K","-0.16%"
"2011年9月13日","76.997","77.365","77.700","76.895","40.74K","-0.86%"
"2011年9月12日","77.666","77.580","77.885","77.130","41.98K","0.47%"
"2011年9月9日","77.300","76.350","77.375","76.135","60.33K","1.24%"
"2011年9月8日","76.352","75.580","76.405","75.570","32.57K","1.04%"
"2011年9月7日","75.566","75.940","75.965","75.320","32.65K","-0.65%"
"2011年9月6日","76.057","75.370","76.115","74.670","50.08K","1.11%"
"2011年9月5日","75.223","74.910","75.415","74.910","9.85K","0.51%"
"2011年9月2日","74.839","74.590","74.860","74.345","24.49K","0.38%"
"2011年9月1日","74.557","74.235","74.865","74.200","25.42K","0.52%"
"2011年8月31日","74.173","74.055","74.245","73.890","18.83K","0.24%"
"2011年8月30日","73.996","73.750","74.250","73.680","26.00K","0.30%"
"2011年8月29日","73.777","73.785","73.910","73.565","13.34K","-0.12%"
"2011年8月26日","73.869","74.285","74.550","73.765","29.82K","-0.66%"
"2011年8月25日","74.362","74.115","74.505","73.890","22.39K","0.37%"
"2011年8月24日","74.087","73.900","74.175","73.715","20.30K","0.17%"
"2011年8月23日","73.961","74.245","74.260","73.635","21.84K","-0.28%"
"2011年8月22日","74.168","74.140","74.250","73.875","14.00K","0.08%"
"2011年8月19日","74.106","74.475","74.570","73.685","25.81K","-0.28%"
"2011年8月18日","74.315","73.875","74.545","73.810","26.53K","0.76%"
"2011年8月17日","73.758","74.145","74.310","73.515","21.32K","-0.45%"
"2011年8月16日","74.093","74.000","74.265","73.845","18.95K","0.22%"
"2011年8月15日","73.929","74.675","74.745","73.840","21.63K","-1.09%"
"2011年8月12日","74.743","74.800","75.055","74.495","17.46K","-0.09%"
"2011年8月11日","74.810","75.010","75.390","74.450","34.06K","0.05%"
"2011年8月10日","74.769","74.130","74.925","73.905","40.23K","0.06%"
"2011年8月9日","74.724","75.015","75.100","73.990","39.24K","-0.29%"
"2011年8月8日","74.938","74.390","75.215","74.150","38.49K","0.18%"
"2011年8月5日","74.802","75.570","75.645","74.670","39.56K","-0.74%"
"2011年8月4日","75.360","74.080","75.550","74.020","56.64K","1.56%"
"2011年8月3日","74.199","74.720","74.855","74.085","25.69K","-0.63%"
"2011年8月2日","74.666","74.490","74.915","74.345","30.44K","0.28%"
"2011年8月1日","74.456","74.130","74.745","73.755","31.79K","0.57%"
"2011年7月29日","74.036","74.330","74.685","73.860","29.00K","-0.48%"
"2011年7月28日","74.391","74.300","74.585","74.045","23.40K","0.16%"
"2011年7月27日","74.273","73.690","74.390","73.585","32.91K","0.87%"
"2011年7月26日","73.629","74.310","74.395","73.605","28.55K","-0.84%"
"2011年7月25日","74.254","74.180","74.510","74.175","17.62K","-0.21%"
"2011年7月22日","74.412","74.245","74.600","74.155","22.18K","0.24%"
"2011年7月21日","74.231","74.970","75.370","74.125","44.56K","-1.15%"
"2011年7月20日","75.094","75.395","75.520","75.015","26.90K","-0.55%"
"2011年7月19日","75.513","75.630","75.820","75.180","26.07K","-0.37%"
"2011年7月18日","75.793","75.520","76.115","75.480","30.61K","0.36%"
"2011年7月15日","75.520","75.440","75.745","75.290","24.78K","-0.06%"
"2011年7月14日","75.562","75.060","75.645","74.990","37.68K","0.02%"
"2011年7月13日","75.547","76.395","76.455","75.370","37.20K","-0.90%"
"2011年7月12日","76.234","76.395","77.175","76.085","49.26K","-0.18%"
"2011年7月11日","76.374","75.560","76.555","75.540","36.06K","1.14%"
"2011年7月8日","75.514","75.215","75.730","75.130","32.10K","0.34%"
"2011年7月7日","75.257","75.265","75.745","75.150","21.50K","-0.24%"
"2011年7月6日","75.440","74.925","75.535","74.770","19.82K","0.61%"
"2011年7月5日","74.985","74.535","75.050","74.535","17.34K","0.56%"
"2011年7月4日","74.570","74.515","74.690","74.405","3.42K","-0.14%"
"2011年7月1日","74.674","74.820","75.055","74.505","17.68K","0.05%"
"2011年6月30日","74.635","74.915","74.915","74.540","32.86K","-0.58%"
"2011年6月29日","75.074","75.480","75.540","74.995","35.85K","-0.55%"
"2011年6月28日","75.490","75.665","75.960","75.260","26.63K","-0.45%"
"2011年6月27日","75.828","76.190","76.590","75.710","35.33K","-0.50%"
"2011年6月24日","76.210","75.705","76.280","75.475","38.76K","0.40%"
"2011年6月23日","75.904","75.350","76.250","75.350","35.97K","0.95%"
"2011年6月22日","75.188","75.095","75.310","74.865","26.54K","0.34%"
"2011年6月21日","74.931","75.260","75.455","74.920","27.04K","-0.75%"
"2011年6月20日","75.500","75.615","75.950","75.365","24.67K","0.05%"
"2011年6月17日","75.461","75.920","76.250","75.355","34.01K","-1.00%"
"2011年6月16日","76.224","75.975","76.505","75.855","35.47K","0.20%"
"2011年6月15日","76.072","74.820","76.135","74.820","41.17K","1.85%"
"2011年6月14日","74.692","74.875","75.005","74.590","19.03K","0.13%"
"2011年6月13日","74.596","74.805","74.950","74.600","1.28K","-0.27%"
"2011年6月10日","74.798","74.130","74.935","74.045","24.07K","0.80%"
"2011年6月9日","74.201","73.875","74.320","73.695","43.99K","0.35%"
"2011年6月8日","73.939","73.585","73.995","73.560","40.93K","0.56%"
"2011年6月7日","73.528","73.955","74.065","73.515","32.44K","-0.64%"
"2011年6月6日","73.999","73.770","74.085","73.665","33.32K","0.26%"
"2011年6月3日","73.807","74.365","74.505","73.725","35.29K","-0.76%"
"2011年6月2日","74.375","74.865","74.955","74.260","29.81K","-0.48%"
"2011年6月1日","74.731","74.525","74.955","74.345","33.48K","0.05%"
"2011年5月31日","74.696","74.830","74.840","74.495","25.85K","-0.45%"
"2011年5月30日","75.030","74.940","75.100","74.885","2.86K","0.02%"
"2011年5月27日","75.018","75.620","75.670","74.895","26.98K","-0.81%"
"2011年5月26日","75.632","76.095","76.095","75.415","32.08K","-0.52%"
"2011年5月25日","76.030","76.115","76.395","75.835","31.72K","0.01%"
"2011年5月24日","76.023","76.445","76.450","75.960","27.18K","-0.28%"
"2011年5月23日","76.234","75.845","76.540","75.825","38.74K","0.87%"
"2011年5月20日","75.579","75.195","75.920","75.085","41.78K","0.40%"
"2011年5月19日","75.277","75.485","75.710","75.185","41.23K","-0.47%"
"2011年5月18日","75.632","75.415","75.735","75.230","31.77K","0.12%"
"2011年5月17日","75.545","75.820","76.015","75.475","40.04K","-0.14%"
"2011年5月16日","75.651","76.080","76.190","75.410","36.28K","-0.38%"
"2011年5月13日","75.938","75.415","76.140","74.945","45.83K","0.69%"
"2011年5月12日","75.417","75.495","75.835","75.205","39.12K","-0.13%"
"2011年5月11日","75.517","74.735","75.620","74.530","55.12K","0.98%"
"2011年5月10日","74.782","74.775","75.175","74.685","32.11K","-0.16%"
"2011年5月9日","74.900","75.025","75.360","74.605","52.06K","-0.24%"
"2011年5月6日","75.080","74.260","75.180","74.110","66.99K","0.95%"
"2011年5月5日","74.375","73.280","74.420","72.985","61.58K","1.59%"
"2011年5月4日","73.213","73.260","73.480","72.860","36.61K","-0.14%"
"2011年5月3日","73.315","73.310","73.490","73.010","26.06K","0.24%"
"2011年5月2日","73.139","73.185","73.480","72.895","23.53K","0.04%"
"2011年4月29日","73.107","73.255","73.380","73.015","18.64K","-0.28%"
"2011年4月28日","73.311","73.500","73.500","73.050","26.20K","-0.52%"
"2011年4月27日","73.691","73.730","74.205","73.435","31.59K","-0.45%"
"2011年4月26日","74.025","74.280","74.520","73.935","17.30K","-0.21%"
"2011年4月25日","74.181","74.300","74.470","74.010","15.44K","-0.13%"
"2011年4月22日","74.280","74.280","74.280","74.280","-","0.13%"
"2011年4月21日","74.180","74.195","74.535","73.935","23.83K","-0.52%"
"2011年4月20日","74.567","75.190","75.210","74.455","28.20K","-0.91%"
"2011年4月19日","75.249","75.685","75.845","75.205","22.66K","-0.64%"
"2011年4月18日","75.730","75.085","76.055","75.055","39.09K","0.94%"
"2011年4月15日","75.028","74.880","75.220","74.825","19.08K","0.19%"
"2011年4月14日","74.888","75.160","75.370","74.835","24.25K","-0.40%"
"2011年4月13日","75.190","75.065","75.340","74.950","22.24K","0.17%"
"2011年4月12日","75.065","75.255","75.455","74.930","27.18K","-0.29%"
"2011年4月11日","75.282","75.165","75.305","75.100","16.98K","0.01%"
"2011年4月8日","75.273","75.795","75.835","75.060","20.98K","-0.71%"
"2011年4月7日","75.810","75.780","76.055","75.735","22.29K","0.07%"
"2011年4月6日","75.757","76.095","76.125","75.690","22.03K","-0.47%"
